cryst_time,total_cost
4.0,20.10804790939413
4.0,20.10804790939413
4.0,20.10804790939413
4.0,20.10804790939413
5.0,20.104149708417815
5.0,20.104149708417815
5.0,20.104149708417815
5.0,20.104149708417815
5.0,20.104149708417815
6.0,20.08288857652125
5.0,20.07925042939464
5.0,20.07925042939464
5.0,20.07925042939464
5.0,20.07925042939464
5.0,20.07925042939464
6.0,19.99300464463799
6.0,19.991850859661003
3.8515663,19.9902039911804
3.8515663,19.9902039911804
3.8515663,19.9902039911804
3.8515663,19.9902039911804
3.8515663,19.9902039911804
6.0,19.98378925310555
4.0,19.9799508195734
4.0,19.9799508195734
4.0,19.9799508195734
4.0,19.9799508195734
4.0,19.9799508195734
6.0422173,19.96419988097791
6.0,19.919737427131178
4.785054,19.91524184535753
4.785054,19.91524184535753
4.785054,19.91524184535753
4.785054,19.91524184535753
4.785054,19.91524184535753
6.0,19.855202899014206
6.0,19.804226442639806
5.9502378,19.801439880338883
5.9502378,19.801439880338883
5.9502378,19.801439880338883
5.9502378,19.801439880338883
5.9502378,19.801439880338883
3.2065744,19.8007156769712
3.2065744,19.8007156769712
3.2065744,19.8007156769712
3.2065744,19.8007156769712
3.2065744,19.8007156769712
6.0,19.800493913585946
6.0,19.77904243710938
5.0,19.736132804183896
5.0,19.736132804183896
5.0,19.736132804183896
5.0,19.736132804183896
5.0,19.736132804183896
6.0,19.722111881047038
6.0,19.695713783718
3.3710527,19.695422545562955
3.3710527,19.695422545562955
3.3710527,19.695422545562955
3.3710527,19.695422545562955
3.3710527,19.695422545562955
4.565373,19.68937785973744
4.565373,19.68937785973744
4.565373,19.68937785973744
4.565373,19.68937785973744
4.565373,19.68937785973744
6.0,19.67508388286807
3.0,19.67485811584487
3.0,19.67485811584487
3.0,19.67485811584487
3.0,19.67485811584487
3.0,19.67485811584487
6.0,19.67352486272987
3.0,19.66130041982035
3.0,19.66130041982035
3.0,19.66130041982035
3.0,19.66130041982035
3.0,19.66130041982035
3.0,19.66130041982035
3.0,19.65692793679893
3.0,19.65692793679893
3.0,19.65692793679893
3.0,19.65692793679893
3.0,19.65692793679893
6.0,19.65528198049493
4.9962726,19.644348207711563
4.9962726,19.644348207711563
4.9962726,19.644348207711563
4.9962726,19.644348207711563
4.9962726,19.644348207711563
6.0,19.612196404848422
4.7558503,19.61067292837477
4.7558503,19.61067292837477
4.7558503,19.61067292837477
4.7558503,19.61067292837477
4.7558503,19.61067292837477
5.0,19.609050794772248
5.0,19.609050794772248
5.0,19.609050794772248
5.0,19.609050794772248
5.0,19.609050794772248
4.0,19.6064793140974
4.0,19.6064793140974
4.0,19.6064793140974
4.0,19.6064793140974
4.0,19.6064793140974
4.0,19.583457106608588
4.0,19.583457106608588
4.0,19.583457106608588
4.0,19.583457106608588
4.0,19.583457106608588
6.0421257,19.57716449959167
5.0,19.553026122188317
5.0,19.553026122188317
5.0,19.553026122188317
5.0,19.553026122188317
5.0,19.553026122188317
6.0,19.5157194
6.0697093,19.514991777802123
6.040838,19.497789410492135
4.5667953,19.461307636290236
4.5667953,19.461307636290236
4.5667953,19.461307636290236
4.5667953,19.461307636290236
4.5667953,19.461307636290236
6.0,19.4367357169766
6.0,19.43307133497047
4.0,19.420613594885964
4.0,19.420613594885964
4.0,19.420613594885964
4.0,19.420613594885964
4.0,19.420613594885964
4.455454,19.41742218871271
4.455454,19.41742218871271
4.455454,19.41742218871271
4.455454,19.41742218871271
4.455454,19.41742218871271
6.0,19.40656492098915
6.0,19.358620586358267
6.0,19.34782821149945
6.0,19.338736568079803
4.8240104,19.202025323228757
4.8240104,19.202025323228757
4.8240104,19.202025323228757
4.8240104,19.202025323228757
4.8240104,19.202025323228757
6.0,19.192964287028413
6.0314403,19.139180012006975
6.0,19.138276446612608
4.655081,19.07735603536214
4.655081,19.07735603536214
4.655081,19.07735603536214
4.655081,19.07735603536214
4.655081,19.07735603536214
6.0,19.042658651265803
4.0,18.980448173364678
4.0,18.980448173364678
4.0,18.980448173364678
4.0,18.980448173364678
4.0,18.980448173364678
6.0,18.978802546886477
5.0,18.95333639690514
5.0,18.95333639690514
5.0,18.95333639690514
5.0,18.95333639690514
5.0,18.95333639690514
6.0,18.952438051238854
6.0,18.881439819731202
6.0,18.830960151154727
3.0,18.796315021999998
3.0,18.796315021999998
3.0,18.796315021999998
3.0,18.796315021999998
3.0,18.796315021999998
6.0,18.79426054643642
5.0,18.697051374761
5.0,18.697051374761
5.0,18.697051374761
5.0,18.697051374761
5.0,18.697051374761
6.0,18.66279942624426
6.0,18.62299711837261
6.0,18.54998745914906
4.0,18.468285580881634
4.0,18.468285580881634
4.0,18.468285580881634
4.0,18.468285580881634
4.0,18.468285580881634
6.0,18.36515172355017
4.0,18.159353538573047
4.0,18.159353538573047
4.0,18.159353538573047
4.0,18.159353538573047
4.0,18.159353538573047
5.0,17.555801223055653
5.0,17.555801223055653
5.0,17.555801223055653
5.0,17.555801223055653
5.0,17.555801223055653
6.0,17.514254615167438
3.057295,17.49838608919344
3.057295,17.49838608919344
3.057295,17.49838608919344
3.057295,17.49838608919344
3.057295,17.49838608919344
6.0,17.287000661066266
4.7409344,17.116533606567874
4.7409344,17.116533606567874
4.7409344,17.116533606567874
4.7409344,17.116533606567874
4.7409344,17.116533606567874
6.0,17.108499804407515
4.0,16.870905947501832
4.0,16.870905947501832
4.0,16.870905947501832
4.0,16.870905947501832
4.0,16.870905947501832
6.0,16.816328173090103
5.0,16.791243289029843
5.0,16.791243289029843
5.0,16.791243289029843
5.0,16.791243289029843
5.0,16.791243289029843
6.0,16.6660493607299
6.0,16.451350764046445
6.0,16.415792339692484
6.0,16.4021340028101
4.963005,16.18964238259946
4.963005,16.18964238259946
4.963005,16.18964238259946
4.963005,16.18964238259946
4.963005,16.18964238259946
3.0,16.151031710335385
3.0,16.151031710335385
3.0,16.151031710335385
3.0,16.151031710335385
3.0,16.151031710335385
3.0,16.151031710335385
3.0,16.151031710335385
6.0,15.90188735479532
6.0,15.90188735479532
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.698132237234788
4.0,15.67575748839379
4.0,15.67575748839379
4.0,15.67575748839379
4.0,15.67575748839379
4.0,15.67575748839379
4.0,15.67575748839379
4.0,15.67575748839379
5.9909964,15.545182250619382
5.9909964,15.545182250619382
5.9909964,15.545182250619382
5.9909964,15.545182250619382
5.9909964,15.545182250619382
5.9909964,15.545182250619382
5.9909964,15.545182250619382
6.0,14.882826372911799
6.0,14.882826372911799
6.0,14.882826372911799
6.0,14.862674484824801
6.0,14.862674484824801
6.0,14.862674484824801
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
3.094213,14.785341171191783
6.0,14.330447540714907
6.0,14.330447540714907
6.0,14.330447540714907
6.0,14.330447540714907
4.0,14.23163314947024
4.0,14.23163314947024
4.0,14.23163314947024
4.0,14.23163314947024
4.0,14.23163314947024
4.0,14.23163314947024
6.0,12.868026774645953
6.0,12.868026774645953
6.0,12.868026774645953
6.0,12.868026774645953
6.0,12.747957395319096
6.0,12.747957395319096
6.0,12.747957395319096
6.0,12.747957395319096
4.0,12.712415251586892
4.0,12.712415251586892
4.0,12.712415251586892
4.0,12.712415251586892
4.0,12.712415251586892
4.0,12.669465863237201
4.0,12.669465863237201
4.0,12.669465863237201
4.0,12.669465863237201
4.0,12.669465863237201
4.0,12.157318808834635
4.0,12.157318808834635
4.0,12.157318808834635
4.0,12.157318808834635
4.0,12.157318808834635
4.0,12.157318808834635
7.0,12.153669818534
7.0,12.153669818534
6.0,11.63941970104218
6.0,11.63941970104218
6.0,11.63941970104218
6.0,11.63941970104218
6.0,11.63941970104218
6.0,11.63941970104218
8.0,11.61598217621794
6.0,11.5706045106245
6.0,11.5706045106245
6.0,11.5706045106245
6.0,11.5706045106245
6.0,11.5706045106245
6.0,11.5706045106245
8.0,11.358796280367681
10.0,11.310122117739601
6.0,11.058945206563886
6.0,11.058945206563886
6.0,11.058945206563886
6.0,11.058945206563886
6.0,11.058945206563886
6.0,11.058945206563886
4.0,10.586806819887764
4.0,10.586806819887764
4.0,10.586806819887764
4.0,10.586806819887764
4.0,10.586806819887764
4.0,10.586806819887764
8.0,10.438096276049633
7.259507,10.187229947541315
7.259507,10.187229947541315
7.259507,10.187229947541315
3.134019,10.175780059210602
3.134019,10.175780059210602
3.134019,10.175780059210602
3.134019,10.175780059210602
3.134019,10.175780059210602
3.134019,10.175780059210602
3.134019,10.175780059210602
6.0,9.995350897631301
6.0,9.995350897631301
6.0,9.995350897631301
6.0,9.995350897631301
6.0,9.995350897631301
6.0,9.995350897631301
10.0,9.959078658379875
4.9834657,9.913467031734303
4.9834657,9.913467031734303
4.9834657,9.913467031734303
4.9834657,9.913467031734303
4.9834657,9.913467031734303
4.9834657,9.913467031734303
4.0,9.857678926072802
4.0,9.857678926072802
4.0,9.857678926072802
4.0,9.857678926072802
4.0,9.857678926072802
4.0,9.857678926072802
8.0,9.8573852500063
8.0,9.853068193145626
5.329302,9.778700098603174
5.329302,9.778700098603174
5.329302,9.778700098603174
5.329302,9.778700098603174
5.329302,9.778700098603174
5.329302,9.778700098603174
10.0,9.729929704215982
6.0,9.729921145080802
6.0,9.729921145080802
6.0,9.729921145080802
6.0,9.729921145080802
6.0,9.729921145080802
6.0,9.729921145080802
7.670785,9.23868100802024
7.670785,9.23868100802024
7.670785,9.23868100802024
5.954674,9.035121713821262
5.954674,9.035121713821262
5.954674,9.035121713821262
5.954674,9.035121713821262
5.954674,9.035121713821262
5.954674,9.035121713821262
10.0,8.943805734626537
8.0,8.906061142395082
4.6792345,8.571857533114798
4.6792345,8.571857533114798
4.6792345,8.571857533114798
4.6792345,8.571857533114798
4.6792345,8.571857533114798
8.0,8.079783182635502
8.0,8.079783182635502
20.0,6.823575478397201
4.71567,6.581434017849201
4.71567,6.581434017849201
4.71567,6.581434017849201
4.71567,6.581434017849201
4.71567,6.581434017849201
4.71567,6.581434017849201
10.0,6.287174626823023
10.0,6.287174626823023
10.0,6.287174626823023
12.0,6.1032878377902
12.0,6.0852289369502675
12.0,6.028379860193845
7.690971,5.72540622228655
7.690971,5.72540622228655
7.690971,5.72540622228655
7.690971,5.72540622228655
12.0,5.6481353445138245
12.0,5.639240184698884
21.70245,5.615366238264506
12.0,5.4823743112677
20.0,4.673849717379375
9.172537,4.655304213290096
9.172537,4.655304213290096
9.172537,4.655304213290096
12.0,4.6176933691454
18.682531,4.257368743093302
12.0,4.118551766222241
12.834757,4.008071585853567
17.734316,3.947110875267455
15.0,3.726163212537742
15.0,3.7180434429596683
10.0,3.402627118651008
10.0,3.402627118651008
10.0,3.402627118651008
8.0,2.8718049205864387
8.0,2.8718049205864387
8.0,2.8718049205864387
20.0,1.8619107516144497
12.064363,1.6471495086506667
12.064363,1.6471495086506667
19.211708,1.2020355346456
19.211708,1.2020355346456
