cryst_time,total_cost
6.0,25.384196503884514
70.62686,20.26741408233032
120.0,20.54618791428368
24.0,18.793709684422456
3.0,47.23840206497817
3.0,48.965547057125626
15.157223,29.966717287596502
9.691025,45.382649752394755
72.0,18.795124976494396
3.6596825,33.184358181122775
14.88432,28.162759087829627
72.0,13.086222910732653
16.0,19.599308826319497
5.0,20.07925042939464
24.0,6.403467547917602
8.0,28.743248784156798
3.9031622,38.7699443211765
15.0,30.045785822325293
20.782125,33.696484084943066
24.0,10.325132313212478
14.0,19.65543387917474
5.0,48.5829391000744
6.0,11.63941970104218
24.0,19.420206764902463
8.0,39.081332782077155
96.0,27.3446205631872
50.0,22.55581030769108
96.0,48.99929119433858
24.0,29.6827788339736
48.0,44.662116527771744
48.0,19.78368706960685
96.0,32.08475126906172
7.0,18.9860097744464
24.0,24.574440524192784
336.0,19.991385620971702
50.926327,51.7784922438856
63.47488,18.938813380347682
6.0,29.48973400470817
168.0,24.29865141143374
15.0,19.6168950410846
4.063556,39.39224576577067
6.9470835,28.038222275948684
10.0,32.20108804088036
7.129699,47.54300328929406
15.90776,29.975772035
120.0,28.549432593905326
4.714024,30.140908820155328
8.0,27.699374122730337
96.0,9.6011920451012
15.093467,27.60370059991095
8.081314,19.411598680649718
12.0,20.933406444509398
24.0,19.02427520202752
5.0,28.623513072028405
168.0,34.335671094100576
15.0,34.50140352547607
48.0,45.878799977272706
12.573383,35.65368132601157
24.0,11.313278148926054
24.0,21.188604183133055
6.4569554,19.267933929561348
168.0,48.461661361747105
4.0,44.21148784230524
48.0,18.796106962912038
72.0,25.3766876564864
8.0,50.34048051063805
21.938435,23.80317884862067
15.0,18.500193040124902
72.0,22.433895918536738
21.364305,32.96465100820681
10.0,45.46742003603744
24.0,27.851320357819954
6.0,33.72163707790029
120.0,50.70992968389333
48.0,29.810154784865336
16.0,20.288150172008372
24.0,26.03943847063714
16.0,20.48922213624452
12.0,49.717348491300896
96.0,27.556981648339605
100.19842,18.957175970938703
72.0,27.73055132998718
24.0,49.918704581363
10.0,48.0135474350906
18.0,30.559255570025798
18.0,24.986822420031302
24.0,21.519037180510217
96.0,9.901182604166745
6.9695325,49.6780700716796
12.0,24.92405440441834
96.0,40.5720127967125
24.0,35.26118259220396
6.0,46.78313008148429
14.0,19.9511258717106
120.0,32.21037561319295
100.030304,40.92248498022126
12.0,24.57479488839078
18.0,18.4718413210406
96.0,15.43265318981576
7.5656285,19.214186476354367
96.0,46.18259973585446
120.0,29.105415744142636
10.0,49.92718418782435
14.0,20.0552582737436
24.0,26.16695676339844
12.0,20.45514018588161
12.0,32.78562347797921
20.0,48.19866807333334
144.0,35.562678391811396
65.0,27.50838537217568
14.06088,12.5490625349879
24.0,24.97998315081665
371.09177,22.573671425401795
96.0,19.410170316935975
96.0,24.437412567861198
12.574426,38.86270582167352
24.0,29.408346562994005
15.0,28.14647526739656
15.796704,24.383665421059547
5.0,18.95333639690514
24.0,24.131714201828636
12.0,37.79132392054491
10.0,25.37580919297885
108.0,33.7362219902561
48.0,17.65799360688668
96.0,28.903101529469915
120.0,20.194016026676398
24.0,19.419997838708422
10.0,32.09992095838671
6.094529,23.317708883014404
108.49796,19.440478391036766
9.307614,39.95285117728597
96.0,39.246716655867736
24.0,34.41652038895997
4.655081,19.07735603536214
120.0,49.17032209679915
96.0,10.359710567591145
72.0,32.86281873758617
8.0,34.12661147556104
15.0,21.116994410752365
6.0,28.17815592937546
14.573053,29.82953811427055
18.0,23.9245894831142
96.0,20.3102047937505
24.0,19.419359058674722
40.0,33.922462282535285
70.851494,19.49684688152343
14.0,19.991722755524002
12.0,19.409138246706917
3.0,23.404691837341826
24.0,20.2707189246436
14.0,31.415579331406313
10.0,21.83210243607499
24.0,19.407928249323767
96.84472,33.02702766148196
12.0,10.975875886830167
72.0,10.493485725945801
24.0,39.0473287278685
16.0,19.45100258375193
96.0,8.758275487290499
24.0,27.883583002002947
93.27755,28.526589476768315
6.9964943,19.2880522374455
14.0,24.49240118053387
97.19268,32.34145263398228
24.0,26.765479442260048
10.0,38.51335414776434
6.0,28.21347459013677
20.80139,19.599945411251188
12.0,50.67906913138719
96.0,22.29565811721331
8.0,48.6615169127424
20.0,28.1625649091727
12.0,25.217151781350946
72.0,19.420480366721
20.0,20.71169256730825
96.0,38.59466936218399
10.0,30.57502237063364
65.0,31.856544353398785
96.0,30.102643369137063
72.0,37.365412358765454
6.0,27.305764365977392
401.5811,19.618755417941554
96.0,42.73295105579421
14.0,45.82036313836969
72.0,19.140851363987775
48.0,29.888399292067994
24.0,28.92299626811255
96.0,18.32575737901634
8.0,19.33376680001903
144.0,20.55589223197064
3.0,19.66130041982035
40.0,21.903510605680367
67.580574,18.7160801966668
10.0,18.760281402692218
12.0,24.469160136704684
72.0,43.94015265420945
24.0,16.31582345270009
9.079617,26.74737042434724
72.0,30.021712254602242
14.052873,9.073042069480099
53.51069,38.32771217586913
168.0,20.8685922751499
72.0,29.10956251565732
69.31269,24.1852131094155
96.0,36.60213626443568
16.0,38.4929639812565
24.0,27.860924433780774
12.0,25.36055523360817
8.0,33.32611027973546
24.0,24.581594700731802
168.0,94.8916154225368
22.0,39.170062450543846
6.0,30.119495862526936
120.0,22.011408024201803
15.0,31.3952063777974
40.0,19.703570034089577
72.0,17.037270430488576
20.0,29.9668208401232
96.0,17.743808435993788
6.0326114,38.644125638069234
65.0,29.11065896239088
20.0,18.73840709151587
18.0,28.867670042476448
4.8079014,38.75967332467151
10.206446,30.176459303285405
15.619503,24.80647226488
336.0,23.25251094072464
16.0,21.63475447332181
22.59463,24.9830426
4.0,26.780280540449
72.0,7.983626974318149
24.0,18.94470484601204
4.0531507,46.78664225333334
131.80205,29.395529089660453
48.0,36.910840096752636
24.0,16.549740138785626
24.0,20.310014948338136
10.0,17.83277533646805
3.0,34.45686456601432
72.0,18.35972380638748
15.0,34.763023881075185
7.0,20.899559500202404
72.0,25.376622286198398
12.0,48.9002937852692
8.815951,20.989467414688022
8.0,31.364176098027674
12.0,37.47295118082403
5.0,39.431452795644354
240.0,39.33154420412528
120.0,12.090932881757745
24.0,50.51588213171681
8.0,9.8573852500063
24.0,29.015432709775766
24.0,33.11224498278815
16.0,8.752858230821701
15.362663,48.46379051655449
96.0,20.2695506555196
12.0,45.071570970217834
15.0,26.995168437704436
96.0,19.26025636576648
65.0,30.177196004154222
12.0,18.975083838491045
24.0,33.42931022944213
46.40798,21.531652902783996
88.10314,16.080705140003236
24.0,16.20193719927455
72.0,35.73993592265349
336.0,39.54870271301507
12.0,32.13635711691945
6.0,29.17292089106005
22.0,33.547181733791234
20.0,19.801228911174242
96.0,13.5650020309439
24.0,17.831770293668203
336.0,28.712756162165643
24.0,29.401143750942502
24.0,40.94237610849631
24.0,29.252412474157897
22.0,29.50853212711701
96.0,16.082385138025522
32.06652,26.281298219704535
15.816383,19.094537290010823
72.0,20.299589604711468
240.0,21.48175515653168
12.356193,18.86110476230592
48.0,41.567993585924626
65.05975,19.37127892342419
15.0,32.844459925205044
6.0,37.338480790404056
72.0,19.186085860379222
16.0,26.7589401189776
24.0,10.71171775273436
65.0,18.795015895297396
65.0,16.36948528652338
24.0,44.57047109137569
11.139219,30.081145851066573
12.0,49.56839829077646
72.0,28.50311408926434
13.318054,37.705796905128985
36.0,16.04615542418156
3.0,20.2704783627462
96.0,19.114732317220874
8.0,28.739843059198503
93.51307,22.626159696242134
24.0,12.127876132294503
24.0,29.490652537337432
72.0,31.100308145205418
8.0,46.99824308296778
20.0,27.58694778209207
99.61722,30.225328823032157
23.716875,38.80784936354926
16.0,27.98689113712844
120.0,29.14560116549281
14.0,33.902528298187704
8.0,35.621799639057855
16.452644,31.93086536684907
120.0,31.09719325503341
120.0,25.30860671369944
96.0,24.213124764692633
7.5632167,49.155937326302585
72.0,17.501124086584582
96.0,27.708220544694793
96.0,18.495891682708404
12.0,16.666608266259953
336.0,18.142713522596704
72.0,37.797348717956794
15.0,19.127954368744046
120.0,13.294794520265599
15.0,30.43191006011017
24.0,34.47201032591014
6.0,27.312400316698685
120.0,34.033061340501945
96.0,29.10160650674762
7.0,38.03248770727854
40.0,40.37557611030941
21.869932,27.85940229524072
5.0,19.553026122188317
96.0,43.772045405489095
110.0,15.388651901020246
24.0,23.2391077358852
87.989975,19.419614238647604
8.0,32.98487094039482
65.69037,35.96953581668448
24.0,35.27552002404068
12.0,31.410418873670167
96.0,12.0259188790637
96.0,24.218352384677832
5.0,33.146556390200985
48.0,31.583815937383385
72.0,45.39374296676445
8.0,16.6327921792712
8.0,43.2592220210971
9.451952,30.4589641278934
16.0,5.4031400820343
72.0,17.31850141162903
17.261135,38.561702563619185
24.0,18.557561412724286
65.0,16.634809299999997
24.0,20.423015329743148
72.0,15.65291986125572
180.0,49.275050149167754
15.997282,28.327212208672403
72.0,21.108726641796718
10.955702,19.66006999717724
72.0,34.13888858976143
96.0,9.12607225184768
96.0,30.133771775492406
72.0,25.432447854680838
18.0,22.767666874612374
8.0,17.52928296128769
96.0,24.26486591853128
24.0,48.45596387411907
24.0,24.36008505796863
24.0,35.81138299002564
6.0,46.17491025961535
16.0,33.04227115555631
24.0,32.453133023502936
10.0,8.943805734626537
120.0,28.156090082272723
48.0,52.29347310802951
65.0,49.9194917890745
24.0,47.54055591704756
48.0,24.2654449959515
48.0,13.907890784789533
24.0,39.690799017622396
96.0,19.642446791176038
75.681885,26.612464468712115
10.0,28.234945039165446
24.0,27.635825433315205
12.0,45.207861643022305
8.0,15.724747382164152
14.0,37.31475347505037
12.937383,24.04101593960698
96.0,48.72828312297899
12.0,33.69801131779287
18.0,38.4038791335476
14.000037,19.601302557807546
24.756414,24.853775213556265
20.0,12.755256395074131
15.76846,48.551458767855834
83.06382,8.580859078392557
65.0,19.31998665832839
20.0,39.431719420465946
45.80323,33.006638591149304
24.0,18.793652822
96.0,22.5466854232187
72.0,38.46535723856315
12.0,30.946925101163007
24.0,28.022229694674987
15.497683,49.12446455081267
24.0,27.72509233857998
131.03593,38.82862429528043
72.0,31.10592857029287
24.0,16.644997645447226
103.40203,14.57783168327618
20.0,47.017209631770584
336.0,19.474371192017582
24.0,17.274360950346665
59.410927,31.11721540362464
24.0,27.681384224463557
24.0,19.91601082545254
72.0,19.752163133044643
120.0,1.2085791455248485
24.0,35.808580023436804
96.0,19.41924996579464
8.0,41.400609447204765
240.0,21.405859114786846
24.0,32.343458699067504
22.816673,34.43431143564705
96.0,18.394369962391803
72.0,18.68545675127468
15.5307455,37.896121083356
18.0,35.559496320155
7.670785,9.23868100802024
10.0,23.83977200502145
10.0,19.6370280198406
120.0,93.64340817830714
12.0,19.46479714417434
32.397392,19.579899393924805
6.0,29.953817908299502
8.80949,32.342872739677404
14.0,21.67835297506295
120.0,15.829798526247558
21.453516,26.41492232460788
8.0,15.44443247147072
72.0,4.993056874497884
20.0,37.997963374327284
16.0,19.04188386903317
14.0,16.677272549713066
144.0,27.92571721354475
12.0,34.86787901532884
12.0,26.168333163593005
120.0,26.98372300332494
24.0,27.83534121466226
10.0,40.10925909256138
24.0,16.69441030053942
96.0,15.651143357033243
20.0,39.0717925819282
4.0,41.260206669679604
82.25151,37.59743645104025
48.0,27.220151388844013
96.0,27.775497581611475
16.0,28.210501283735464
96.0,8.585759209927756
14.037039,49.12406153107807
120.0,49.10943031223133
24.0,34.53149106115001
24.0,34.4453169651641
12.0,24.8883213424003
12.0,26.929848854014665
20.0,19.3484158786841
285.01672,30.51222744818708
72.0,28.895679043626572
72.0,50.20930998173867
24.0,25.794371759066
24.0,19.5036242342165
96.0,23.8610353866338
24.0,21.925711011075396
96.0,24.187016851355
88.19675,31.201101332786564
336.0,22.064932452376702
108.0,51.32441765317911
240.0,38.79985367899029
120.0,24.602446805230006
5.0,20.104149708417815
89.49844,29.496098835847917
8.825508,24.77552308006816
120.0,16.101157642064887
120.0,35.062383080000004
96.0,50.11299420419392
4.0,33.16274434013868
72.0,49.12734110689513
48.0,23.305562099335674
20.5777,19.40525760128216
8.0,19.46454808312397
10.0,33.91305204167492
5.0,18.697051374761
132.17137,49.74694048888662
120.0,50.74241799177449
108.0,29.966506949087
10.0,19.59760206277955
12.0,22.63488440173634
48.0,21.293166530978212
4.0,50.6805189958241
24.0,22.93932074179114
48.0,29.490164413330582
24.0,19.67945100816
72.0,18.734901091755056
7.690971,5.72540622228655
8.3409,37.26453943467638
36.0571,48.73165096113109
6.0,35.71621792342069
8.0,38.96885610672854
24.0,20.937844234448402
8.0,46.10752341626538
14.0,39.22454315802447
120.0,19.059342027394987
15.0,31.32107827592738
91.86666,24.317332707783464
384.0,24.022301713949112
8.0,15.636172631879028
6.609552,23.41604249595934
48.0,28.713721419137777
4.0,45.38309198800745
96.0,24.400226566990362
12.0,40.557552236927165
6.0,29.484893199761338
10.0,24.34116030352861
72.0,38.16752108186019
20.0,18.92899222146215
16.0,25.287945446486145
15.824102,40.636716402836
20.0,9.383366130008707
8.0,29.167981808165024
88.35278,30.600483618633493
48.0,48.564947059507766
48.0,17.14349042115176
96.0,14.604456942716824
24.0,18.794232035302578
96.0,77.7853717659143
10.0,29.512726337458332
24.0,19.36755460337292
72.0,18.81580526478985
144.0,70.44579432546153
5.479504,25.702019257565464
20.0,35.068403663657676
65.0,49.31619426535402
72.0,18.795846294321198
10.0,25.3759464494848
96.0,32.8852114906811
16.0,47.54511459473
120.0,29.254582885676196
72.0,17.6107056677804
288.0,12.016931218193601
4.0,33.0126017928448
12.0,30.344009559596326
72.0,47.67199382322824
168.0,42.58128596564085
107.15059,10.83482697886
12.0,49.125730126087674
6.0,36.273242084467405
15.0,34.075435148862574
48.0,47.09266084789073
72.0,16.892284385316376
96.0,38.356028330867
12.0,14.23057833358148
24.0,23.002009998414366
120.0,38.37489154472683
24.0,29.4168501711481
16.0,18.953058185581487
15.674113,24.7459730336576
336.0,19.3484376407993
12.0,40.92132597810623
20.0,29.613923807481626
96.0,48.681874688038114
24.0,30.94022512783616
48.0,46.20273451771622
12.0,34.050154731928004
10.0,38.943668677897186
72.0,18.94483289386562
72.0,37.11886795849775
12.0,39.303751342724226
7.0,19.041319872458935
3.0,46.48613144302977
15.9717,20.574544622082662
13.123729,25.55513039077792
65.0,24.264910020995483
96.0,18.757921990682362
15.821859,18.647081812814882
20.0,24.264476542096222
96.0,26.926983773595204
20.0,36.566601880521745
15.285532,23.021131307521102
9.172537,4.655304213290096
48.0,47.074084619846126
24.0,19.419493843724844
60.0,30.664071802518595
24.0,10.493875335594801
14.466608,48.36143671712828
6.9696445,49.12638078997727
12.0,33.235682091356566
96.0,47.5408529367973
144.0,38.2158457329675
20.0,25.942393321689224
12.0,24.385274174332245
72.0,18.733969285615835
24.0,24.4910976448426
168.0,23.6605192746614
12.0,34.71569952616385
24.0,17.8357817576003
120.0,47.71649676585997
96.0,46.10456223176
336.0,20.286414973614864
45.13588,35.30857927896038
24.0,49.66002239064875
60.0,18.497753952832884
11.421522,36.5864274970361
168.0,21.17445373421801
85.575966,33.261969413298324
12.0,48.48999388181324
72.0,16.93195170438861
72.0,42.56251652151403
48.0,29.11064740293488
36.0,31.827656812814784
6.0,32.926442672545704
72.0,18.502778096
24.0,34.39670612215911
168.0,21.154060125714285
65.0,49.9181197834346
96.0,55.98096435600749
24.0,23.58178902363053
12.0,5.4823743112677
40.0,16.303871116691123
50.0,49.82897803054982
24.0,35.40352411285594
48.0,19.04122235068667
96.0,26.47841712405859
12.0,19.991860140764302
24.0,20.05960838430884
7.0,26.131360748027202
477.95395,20.308576609346137
48.0,37.45204286590295
48.0,37.30060918562533
168.0,19.65595309824853
24.0,20.296673709997158
139.97961,30.815696703707797
15.851393,28.541571933712852
17.96799,48.29811331458027
15.0,29.22231818680143
18.0,29.528749875837374
96.0,30.723129411812916
65.0,52.72151523795644
12.0,20.992669322086375
96.0,26.56122478289591
14.542841,34.20153279778957
24.0,26.794021629358877
24.0,36.697570964658496
6.0,26.088892358501273
12.0,20.125220469028267
41.976242,19.823780999335124
24.0,46.6290451677086
6.0,25.515821897263606
24.0,33.69667791235007
24.0,23.9962866492887
96.0,26.1619908018512
6.0,36.8282226192764
20.0,27.936481621664566
137.25807,53.874814640000004
24.0,19.210310226024255
24.0,19.455351395800154
12.0,39.111972084662334
8.0,25.58733001973968
6.056818,29.482464308775203
24.0,18.2155649754095
24.0,24.838737999802426
24.0,50.710798971189334
144.0,32.7614943453297
24.0,25.11338885434198
6.0,19.612196404848422
12.0,29.00210995394045
6.0163207,38.40896158304111
12.0,27.21038033896307
336.0,37.4465704976768
21.383753,39.96375485955626
96.0,44.66295917139951
120.0,29.74515958623605
45.822315,36.481562357098156
24.0,17.114309400693443
12.0,30.775898061737752
3.0,32.589543752564786
68.74771,29.049853123754993
72.0,18.729263676726383
18.0,20.08622099028794
24.0,20.445461088452902
6.0,19.98378925310555
120.0,19.420865000006124
24.0,29.370799741975553
18.0,35.106418304771
106.89038,29.965695275309752
24.0,34.170289102183396
40.0,29.134112244918803
168.0,21.88886417354443
48.0,52.19787824530613
96.0,24.071169035338453
24.0,23.01445936981662
24.0,37.766295784205056
24.0,12.15327379290866
20.0,38.991758749999995
72.0,36.43657862681065
9.083666,33.280767380508806
168.0,33.24146292763004
15.971913,9.248496016160049
8.0,21.698589149568733
21.833916,29.53261255189168
16.468712,19.420896114639984
15.0,27.717843206531942
168.0,60.95582816690641
96.0,13.157866269843401
8.0,21.091306328709702
48.0,8.137274087510825
10.0,18.88781748719077
16.0,36.16779817188346
24.0,11.584779829616167
96.0,27.87669070563991
23.341026,25.84847642790721
24.0,49.919061423211396
48.0,31.441416542567847
72.0,16.598192221080406
101.03302,19.311582014555242
72.0,48.97614287371004
24.0,48.296024754860525
8.590096,29.441076539883987
12.0,22.323978469691856
110.0,18.883691033696344
24.0,33.38108333367644
96.0,32.1040151864922
9.532397,27.557363111820905
24.0,19.536566110837267
12.0,5.639240184698884
336.0,29.251768235877094
13.574217,23.962695306209024
26.683245,39.409975699624646
5.692467,20.381019686906537
15.0,27.83468366490305
24.0,19.671726159285818
8.0,19.293084363862818
6.0,30.7938861882468
96.0,17.1739750453871
360.0,12.263720416141867
4.9962726,19.644348207711563
18.0,49.62179603657094
3.9171255,40.175219191236266
65.0,19.208895438465557
12.0,10.306582012086439
70.32426,9.877968911250981
24.0,29.475286810056815
65.0,33.12015138318193
72.0,18.656069773551383
24.0,29.798755253232386
120.0,29.092858846456316
24.0,18.896829821981036
12.0,28.824632971542
120.0,27.1420088115062
360.0,18.940139629485333
6.016457,33.8844498025358
120.0,21.24170038872917
10.0,39.93030531938117
10.0,34.22457853861524
20.0,30.888604190133673
15.3740015,33.819834722389494
12.0,37.713963615
12.981059,11.102762621544201
24.0,17.71876743772854
12.0,24.26501827887806
24.0,21.221115852139757
72.0,26.448526856434704
6.0,14.862674484824801
24.0,49.44118439938224
120.0,6.247353487289801
432.0,32.339496378457824
24.0,20.2692763581468
96.0,12.5716176506253
5.4996605,33.514592836455776
360.0,16.754948851237867
11.83673,26.168940262078404
72.0,50.27391909792276
6.0,19.5157194
72.0,19.511691756554463
24.0,37.81549622274465
108.04655,36.527840588255
10.0,33.68941531817127
48.0,48.988675098185055
7.0,20.56279088
5.0,28.493678484178737
10.0,26.808047737294935
40.0,14.6979939991664
24.0,33.252360775793065
96.0,25.313765138880722
336.0,33.882333818511796
15.0,20.29664824876373
72.0,9.82687315861519
72.76521,18.796287327956538
96.0,8.11455423894008
120.0,20.547039214413452
96.0,36.448001410205606
24.0,19.465789137194
144.0,32.49706771124088
8.0,29.6811696300604
91.02119,26.8634727895292
14.0,48.776196669337445
72.0,49.938027196315865
24.0,21.128489983983023
72.0,13.898223864615984
6.0,27.48588383262635
12.0,38.52250224222658
96.0,10.176375064720002
336.0,30.634550102231046
14.0,40.27635089281033
9.12496,31.360729580908256
24.0,43.10014738833358
12.464059,28.759191565508264
13.830736,45.386786797067
10.0,19.991398725771802
12.0,33.62712644651731
48.0,44.6615520249547
288.0,19.485687432497073
120.0,37.90365990158035
24.0,27.219327359999998
24.0,20.821202892737002
96.0,18.868646085674836
14.0,24.58281384397394
10.0,46.790446903501255
112.34649,41.49852490971162
12.0,28.32953752700447
20.0,16.4027646225886
48.0,34.02722330961243
20.0,24.26461912326746
96.0,22.395806965759203
24.0,10.42925183782339
12.0,36.5673464095778
24.0,47.16922266668869
336.0,26.056439017187675
24.0,44.784758001524
12.0,37.3059156036944
24.0,25.1661768453839
24.0,20.270025964182
5.0,36.8526894370474
80.92431,16.932872689923197
14.428188,29.245772151025754
40.0,19.082153074519578
96.0,28.623775448919208
17.645739,37.5929851819633
88.81384,43.9436161552785
65.0,38.05754950344303
120.0,45.71151390934182
20.0,21.9308092227314
9.204899,18.53779234441511
6.0,19.65528198049493
96.0,37.8249067016036
48.0,38.4088698720803
16.475002,45.36183781331632
18.0,18.56705230137616
19.188843,32.32643155267898
110.22244,24.411891841720287
12.0,19.95098164315016
21.643972,36.66801314346118
44.0,24.3297222179182
24.0,30.0077030317708
12.0,22.989646314465695
17.943758,18.85537212477157
72.0,40.48743771236466
15.0,21.3548384587336
12.0,33.819849332350664
10.0,39.46212085367873
72.0,19.12474469582345
24.0,20.10605036404053
24.0,27.32883122
20.0,28.81935899714288
6.0,24.02007972266667
120.0,18.4969580124446
18.0,46.788758071106095
168.0,18.209786109164064
48.0,20.310678763912534
8.0,45.383366470997004
96.0,23.2108956679067
24.0,13.75440420360157
14.301914,38.12284940725736
12.0,34.599405660648806
14.011575,33.68856488006091
12.0,38.73742477692533
12.0,38.86362663001104
12.0,29.249136595679825
96.0,19.04047639974507
24.0,28.290276618217224
11.774624,31.828304105876605
10.0,22.02145526236693
20.0,35.817075267574886
8.65899,50.393361430621546
12.0,25.4131111908265
15.0,9.856162730432002
24.0,39.18059942118449
16.0,34.27223588293507
4.0,30.172683070427
72.0,36.71211953240168
336.0,18.4633036399316
24.0,29.617623888103402
12.0,51.27117176357719
12.0,32.36283015692797
65.0,37.92996028523744
8.0,20.625848606368745
12.0,19.439853490977338
24.0,48.60328856012129
48.0,38.884730759237485
168.0,25.953912145173703
120.0,38.4009719849195
14.042038,29.9670744955994
8.9326,48.74970179653817
120.0,101.81089920002911
7.0,19.499981223476098
48.0,38.7863906860304
48.0,17.249844373890056
72.0,49.0140366424411
72.0,39.989813458445575
24.0,23.236259042865324
120.0,57.522042395235495
20.0,48.55110202867391
10.0,19.09810295838332
48.0,23.99703316361588
4.0,35.17267396941056
14.464268,31.777719364363335
24.0,19.52150336748265
10.7151985,28.40462894067305
96.0,50.56392799266776
95.68016,18.655380265526837
15.0,39.943261671864505
120.0,39.448443365979806
6.0,30.698901766719715
24.0,21.67756939653018
96.0,23.69700404128256
24.0,33.829960029871586
65.0,22.17752197796777
40.0,48.913357636242665
16.0,19.609017414507335
24.0,9.737965181284881
72.0,13.106367291155102
10.0,27.974358097794042
72.0,18.894774396855794
7.0805745,19.247839536995663
13.951762,49.687346330588866
14.0,20.116728430677643
24.0,24.498668340350676
48.0,18.712590864354357
24.0,24.57458077421029
96.0,28.17888306750544
12.0,46.816526098935604
24.0,20.371907837601434
8.0,49.127607195759275
12.0,33.793989822266646
12.0,27.24961196949746
12.0,38.41321118911918
72.0,21.495280753383266
72.0,22.93083870507383
14.0,39.317195405
20.0,49.33307916270873
72.0,18.732713653709244
144.0,33.29364409532795
16.0,52.66759765558121
24.0,21.450154228300104
120.0,110.5591966871307
9.132016,35.5284527986898
60.394375,48.854556155584
96.0,19.040974417562897
336.0,24.568190678551073
12.0,49.125514958851966
72.0,37.381721031097165
65.0,16.148538836890822
65.382225,21.315311852684786
336.0,16.835892277690604
48.0,32.3403874908284
288.0,19.511693224233856
11.896811,39.32739855847787
72.0,16.189732401278597
5.0,32.30891680788565
6.0,20.308763411915496
24.0,20.2705682981874
24.0,19.4198437470014
8.0,46.69192840076789
12.0,24.264681443374343
24.0,9.227277713050276
8.0,37.503520933513336
20.0,44.9506675282448
12.0,29.1092585
96.0,19.310028708281557
79.48796,19.223167750178874
120.0,38.79947749339208
12.0,36.46664285398728
16.0,24.582207211479002
20.0,20.298295880534397
20.0,19.013632230225504
120.0,32.575927856258204
48.0,33.399383602947076
48.0,23.75828036
22.0,32.92541310224046
6.0,18.881439819731202
144.0,34.2350283760484
24.0,10.303522248219682
24.0,47.998759682876006
120.0,35.85051250619835
16.0,33.832028912839085
96.0,8.587568121791838
24.0,46.46378315167995
96.0,50.0640435741969
15.0,30.593484914646247
23.12845,10.266858081640148
24.0,17.836901093295257
20.0,31.827719279722807
6.031027,21.20343355263667
6.0,11.058945206563886
20.0,29.1791886753472
9.933522,20.562711084045564
72.0,25.57538083603809
72.0,30.394966766
72.0,48.52640929932455
4.0,20.25855602126545
6.0,40.704708824176315
13.774318,46.52874189550512
72.0,31.68333162989845
16.0,24.582628763064978
120.0,47.79292831453071
65.13147,29.102450816
12.0,44.64820359253903
24.0,18.49686306902594
8.0,19.762585161309424
